Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-03 00:00:00-04:00,191.10090642215079,191.19952989799955,189.10882958307744,189.79916381835938,31458200,0.0,0.0
2023-07-05 00:00:00-04:00,188.92147125163748,190.311965971159,187.98459336367247,188.68478393554688,46920300,0.0,0.0
2023-07-06 00:00:00-04:00,187.21539208287066,189.36526064633148,186.5842409083175,189.1581573486328,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,188.76369580404943,190.0062704618662,187.60987325439862,188.0437774658203,46815000,0.0,0.0
2023-07-10 00:00:00-04:00,186.6434031135775,187.36332142042107,184.4540942539423,186.0023956298828,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,186.54480679233018,186.68287064614393,184.02020200954667,185.479736328125,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,187.05762565542406,189.04970293089204,185.8643625945321,187.14639282226562,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,187.86627557643092,188.54673850979384,187.15622860664624,187.9057159423828,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,187.59998771190843,188.53685056119244,187.00829198764853,188.0536346435547,41616200,0.0,0.0
2023-07-17 00:00:00-04:00,189.2469126832782,191.6334686208352,189.1581605746784,191.3080291748047,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,190.6768691009351,191.64331601668746,189.75971887799713,191.05160522460938,48288200,0.0,0.0
2023-07-19 00:00:00-04:00,190.4303301514657,195.48939585264796,189.9865395225249,192.40267944335938,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,192.39280905028917,193.7537348839622,189.8386203157028,190.4599151611328,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,191.4164716546598,192.27443863277517,188.58614067832426,189.2863311767578,71951700,0.0,0.0
2023-07-24 00:00:00-04:00,190.7359922337654,192.21525381762058,189.59202633077223,190.08511352539062,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,190.65711599447494,191.75177028050072,190.25278084201756,190.94309997558594,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,190.9924473358141,192.93521264770516,190.64729522856234,191.81097412109375,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,193.30998316918408,194.47366217807738,189.8879555038913,190.54869079589844,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,191.9785925358936,193.91150122150714,191.45592124266818,193.12255859375,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,193.34940127389015,193.77346420221568,192.56045853696887,193.7340087890625,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,193.52691923606866,194.01013518521242,192.5801849485631,192.90562438964844,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,192.34347668203839,192.48154051645844,189.19759252290805,189.91749572753906,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,188.92147165885288,189.7103992851957,188.05363321247987,188.52699279785156,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,182.95510234495143,184.78938756590674,179.4048680308995,179.47390747070312,115956800,0.0,0.0
2023-08-07 00:00:00-04:00,179.6119861039443,180.59816071157974,174.89807268327345,176.37733459472656,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,177.205713919119,177.77769698523286,175.12488493894773,177.31419372558594,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,178.36938092489027,178.42854898853972,174.56274666920834,175.7264404296875,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,176.9986245515979,178.25107058876787,175.14462641506705,175.50950622558594,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,175.10464195853916,176.38838822312198,174.34425781198718,175.56875610351562,52036700,0.24,0.0
2023-08-14 00:00:00-04:00,175.74650562753334,177.44501774834183,175.09474782272636,177.2178955078125,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,176.6451282666605,177.23762299403361,174.8379899652799,175.2329864501953,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,174.91696892783438,176.30934114560378,174.29483523239298,174.3639678955078,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,174.92683368086168,175.29220612384458,171.3125576614469,171.82606506347656,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,170.14735612669347,172.9123770667114,169.8116075662743,172.30999755859375,61172200,0.0,0.0
2023-08-21 00:00:00-04:00,172.88274314562352,173.92949746098708,171.56935789788312,173.6431121826172,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,174.8478727981476,175.46012191641384,174.04799506153495,175.0157470703125,42038900,0.0,0.0
2023-08-23 00:00:00-04:00,176.28963972003098,179.2817827873095,176.10201110060572,178.85714721679688,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,178.41277199096436,178.8374075605793,173.8109887437673,174.17637634277344,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,175.1638506244018,176.91172570988553,173.62334339807447,176.37847900390625,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,177.8400250704037,178.33377827348758,176.31927183489213,177.93878173828125,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,177.45489519701718,182.5899254092932,177.25739693272806,181.81967163085938,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,182.62940848986258,185.50305529692773,182.43191025327192,185.3055419921875,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,185.49317264844964,186.75717945843076,185.1376697913831,185.52279663085938,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,187.12258052751662,187.54720101813678,185.92769123419916,187.09295654296875,45766500,0.0,0.0
2023-09-05 00:00:00-04:00,185.92771395695013,187.60647191514923,185.26608644093676,187.32997131347656,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,186.04618648324464,186.4905763861184,179.20277485131902,180.62478637695312,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,172.9913289322691,175.98348658181322,171.37181936653653,175.3415985107422,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,176.121746745329,177.9881329660241,175.56873058484743,175.953857421875,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,177.82029208697838,178.0474143493556,175.12438865362392,177.11915588378906,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,177.24749835360407,177.87950173703112,172.6358460753217,174.09735107421875,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,174.30474566083996,175.0848841389881,171.80635572558617,172.0334930419922,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,171.82609096561458,173.89986015970092,171.4113401404273,173.5443572998047,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,174.27507575289644,174.29483009436805,171.64832092677912,172.8234405517578,109259500,0.0,0.0
2023-09-18 00:00:00-04:00,174.27511585610648,177.13889330258442,173.96899129951683,175.7465057373047,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,175.3021409914078,177.38578010579235,174.91701409671836,176.83277893066406,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,177.02035765272817,177.45486279571944,173.20858308214417,173.29747009277344,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,172.36920682730067,174.09734264324985,171.6878251518227,171.75694274902344,63149100,0.0,0.0
2023-09-22 00:00:00-04:00,172.48773574692532,174.8676297137013,171.87548661966315,172.60623168945312,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,172.02359502231215,174.75899170155245,171.97421669351675,173.88011169433594,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,172.63586851438868,173.01111068359924,169.51534481079926,169.8115997314453,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,170.46333088230946,170.87808171574733,166.93794126401278,168.30068969726562,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,167.22430983558627,169.88070413963854,165.52579782856736,168.5574493408203,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,169.87084635964763,170.90773103963988,168.21182785802986,169.0709686279297,51861100,0.0,0.0
2023-10-02 00:00:00-04:00,169.0808037676989,172.12232450994816,168.79441854678254,171.57919311523438,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,170.10785870603348,171.46075281316274,168.6858620497557,170.24610900878906,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,168.9524729247714,172.03350325883684,168.8339769739755,171.49037170410156,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,171.61874445939648,173.25800883188634,170.52261166431626,172.72476196289062,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,171.6286058875163,175.76625988669193,171.0163417068709,175.2725067138672,57266700,0.0,0.0
2023-10-09 00:00:00-04:00,174.6010122921434,176.81303215553828,173.6036362062995,176.7537841796875,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,175.87489990900735,177.47465549196244,175.72676490471198,176.16127014160156,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,175.9736185461729,177.60301297187604,175.3811238107674,177.5536346435547,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,177.82026707710477,180.06189553412176,176.80312172309905,178.4522705078125,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,179.1533924067404,179.6570151987734,175.91437292525092,176.61550903320312,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,174.5417330268598,176.84262444155877,174.3047260977915,176.48712158203125,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,174.4430143362244,176.19090503163542,172.61613638208402,174.936767578125,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,173.3863659573123,175.36137864838344,172.9222367694585,173.6431121826172,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,173.84062376512662,175.6181383369893,173.0012523479638,173.26788330078125,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,173.1197103596996,173.22833664495803,170.4830706009531,170.72007751464844,64244000,0.0,0.0
2023-10-23 00:00:00-04:00,168.77472302133776,171.8359838309846,167.80695589693704,170.83860778808594,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,170.88794448829165,171.50019348742782,169.30792860053273,171.2730712890625,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,169.7325797223047,170.8978298690587,168.51793618108192,168.9623260498047,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,168.24146504420852,169.23885617849143,163.6001878537521,164.80494689941406,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,164.82468576422622,166.8490767618186,164.7456834493569,166.11831665039062,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,166.90830774256386,169.0314401165317,166.7601727667049,168.1624298095703,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,167.23417191335412,168.76479438569402,165.8022759466135,168.6364288330078,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,168.86358325166134,172.05322449399938,167.99457285522465,171.79647827148438,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,173.32712561259646,175.55888462715336,173.26787764016203,175.3515167236328,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,172.06308417750907,174.61085195895754,171.18420427007575,174.44296264648438,79829200,0.0,0.0
2023-11-06 00:00:00-05:00,174.17636920813592,177.18825142381783,174.00849494223715,176.99075317382812,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,176.9413698079054,180.1606499568927,176.73400192517136,179.54840087890625,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,180.07177947416378,181.15802736111343,179.32126504404005,180.6050262451172,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,180.67417400336535,181.81966995293175,179.53853262491765,180.13104248046875,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,181.910850307107,184.4817549000074,181.47577275249313,184.3136444091797,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,183.74018560328048,183.94782669363863,182.1482051958573,182.73159790039062,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,185.5991101996175,186.0045247766197,184.214786141562,185.34202575683594,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,185.7474572062222,187.3789832148446,185.67823345303117,185.90565490722656,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,187.44819173837502,188.8226331691939,186.53847581950137,187.5866241455078,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,188.12059370194675,188.24914348244,186.4594046371221,187.56686401367188,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,187.76462241033667,189.7620174322178,187.75473976876387,189.30715942382812,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,189.26759612132614,189.37636552049437,187.61628985249988,188.50621032714844,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,189.3467095850447,190.77057938008178,188.6940931656517,189.16871643066406,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,188.73367065803237,188.76333367409984,187.13180743837248,187.84375,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,187.79426021241986,188.5358656068872,186.7856726513042,187.66571044921875,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,187.65586514519703,188.94131776896225,187.28011350908017,188.2689208984375,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,188.76331653900834,189.93999969621768,186.85492560121705,187.2504425048828,43014200,0.0,0.0
2023-11-30 00:00:00-05:00,187.71517468500207,188.18981305356235,186.08364867108205,187.82394409179688,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,188.1996843513192,189.4159130354433,187.11199034893104,189.09950256347656,45704800,0.0,0.0
2023-12-04 00:00:00-05:00,187.85360043262926,187.92282418358675,185.35191925319242,187.30975341796875,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,188.081033613139,192.2241233156588,188.05135551468544,191.25509643554688,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,192.27358406476233,192.58011192579394,189.95977851245675,190.1674346923828,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,191.46276025185608,192.81742141001197,191.42319951100376,192.09559631347656,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,192.02640705982665,193.79638087491043,191.50234030939515,193.51951599121094,53406400,0.0,0.0
2023-12-11 00:00:00-05:00,190.9485830810774,191.3243346926335,189.27749628821252,191.01779174804688,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,190.9189094878757,192.54055280703432,189.57413099725628,192.53067016601562,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,192.90640609677627,195.7838388648497,192.66910200901862,195.74429321289062,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,195.8036348613561,197.3857175620074,193.964452594447,195.8926239013672,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,195.3190970971854,196.17935458626624,194.79503045579114,195.35865783691406,128538400,0.0,0.0
2023-12-18 00:00:00-05:00,193.89520715993984,194.42917151631295,192.214237877434,193.69744873046875,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,193.96444926391277,194.7456004150459,193.69746706046115,194.7357177734375,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,194.69617655774934,195.46744514462725,192.64935302734375,192.64935302734375,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,193.90511142023345,194.87413831888384,191.33420648650613,192.50099182128906,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,192.9954077755279,193.2228443252002,190.81015202156473,191.43310546875,37149600,0.0,0.0
2023-12-26 00:00:00-05:00,191.44298138124012,191.719846217368,190.6717128965979,190.88925170898438,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,190.33552729492325,191.33421726083122,188.95118798803827,190.98812866210938,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,191.96707508718282,192.48125917871982,191.0079306668944,191.41334533691406,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,191.7297067892047,192.22411038080966,189.5839970121992,190.3750457763672,42672100,0.0,0.0
2024-01-02 00:00:00-05:00,185.05528848269014,186.33085840634024,181.83178197139316,183.56219482421875,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,182.15808112880916,183.79950485996184,181.37691491631995,182.187744140625,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,180.11123597031312,181.04071720671112,178.85546161628733,179.87393188476562,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,179.95304619735901,180.7144169560074,178.15340966673114,179.152099609375,62379700,0.0,0.0
2024-01-08 00:00:00-05:00,180.05193047893468,183.52265400582175,179.46853775144191,183.48309326171875,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,181.86143345023166,183.07766218215258,180.68475037086026,183.06777954101562,42841800,0.0,0.0
2024-01-10 00:00:00-05:00,182.28664662503843,184.31368968460146,181.86145160567418,184.10604858398438,46792900,0.0,0.0
2024-01-11 00:00:00-05:00,184.45212033242825,184.9564217479187,181.56480461990643,183.51275634765625,49128400,0.0,0.0
2024-01-12 00:00:00-05:00,183.97748271061099,184.64987951630312,183.11722519297732,183.83905029296875,40477800,0.0,0.0
2024-01-16 00:00:00-05:00,180.12114381484557,182.1976301200088,178.90489995610474,181.57469177246094,65603000,0.0,0.0
2024-01-17 00:00:00-05:00,179.24110807963172,180.8825167727283,178.281963767062,180.63531494140625,47317400,0.0,0.0
2024-01-18 00:00:00-05:00,184.00712853391946,187.0229935165519,183.75004409317066,186.51870727539062,78005800,0.0,0.0
2024-01-19 00:00:00-05:00,187.21090309791916,189.80157360580037,186.70661676571424,189.4159393310547,68903000,0.0,0.0
2024-01-22 00:00:00-05:00,190.14764863184953,193.14373357255337,190.10808789018887,191.7198486328125,60133900,0.0,0.0
2024-01-23 00:00:00-05:00,192.83722464512005,193.55904982724218,191.66054141727486,192.99542236328125,42355600,0.0,0.0
2024-01-24 00:00:00-05:00,193.23272951111284,194.18199120084623,192.16481576816378,192.32302856445312,53631300,0.0,0.0
2024-01-25 00:00:00-05:00,193.03497008475262,194.07322080915367,190.94858599423335,191.99671936035156,54822100,0.0,0.0
2024-01-26 00:00:00-05:00,192.09561130867766,192.58011726192578,189.79168833424328,190.2663116455078,44594000,0.0,0.0
2024-01-29 00:00:00-05:00,189.86087972294905,190.04875551955823,187.4580852833725,189.58401489257812,47145600,0.0,0.0
2024-01-30 00:00:00-05:00,188.80285272092348,189.65322753238257,185.37169046557113,185.935302734375,55859400,0.0,0.0
2024-01-31 00:00:00-05:00,184.94651023142666,185.00585134318092,182.28663127585358,182.3360595703125,55467800,0.0,0.0
2024-02-01 00:00:00-05:00,181.93068222666935,184.85754373397813,181.7625867762094,184.7685546875,64885400,0.0,0.0
2024-02-02 00:00:00-05:00,177.84689023760967,185.23328233515724,177.2437171517322,183.7698516845703,102551700,0.0,0.0
2024-02-05 00:00:00-05:00,186.0440863383638,187.1317803970082,183.75994390321247,185.579345703125,69668800,0.0,0.0
2024-02-06 00:00:00-05:00,184.76850623931696,187.19108076002217,184.67951721617266,187.1811981201172,43490800,0.0,0.0
2024-02-07 00:00:00-05:00,188.5062066759397,188.91162125480523,186.49892923853312,187.28997802734375,53439000,0.0,0.0
2024-02-08 00:00:00-05:00,187.27020463334281,187.41851968576853,185.25304448034683,186.21218872070312,40962000,0.0,0.0
2024-02-09 00:00:00-05:00,186.77650719907678,188.10321111496148,186.13296840440984,186.9745330810547,45155200,0.24,0.0
2024-02-12 00:00:00-05:00,186.54883497246297,186.79635226997033,184.93501735839288,185.29144287109375,41781900,0.0,0.0
2024-02-13 00:00:00-05:00,183.92515394948336,184.36078680146468,181.68758795653508,183.202392578125,56529500,0.0,0.0
2024-02-14 00:00:00-05:00,183.47959151637605,183.68749754312392,180.6281880058035,182.32119750976562,54630500,0.0,0.0
2024-02-15 00:00:00-05:00,181.72719962604296,182.65786706531418,179.5490504680876,182.03411865234375,65434500,0.0,0.0
2024-02-16 00:00:00-05:00,181.59848912459182,183.01429592290478,179.8658680410646,180.49951171875,49752500,0.0,0.0
2024-02-20 00:00:00-05:00,179.98465441119404,180.6182980286837,178.2124373755958,179.75694274902344,53665600,0.0,0.0
2024-02-21 00:00:00-05:00,180.13316833455778,181.0737309260645,178.86588113831095,180.5093994140625,41371400,0.0,0.0
2024-02-22 00:00:00-05:00,181.65785591778803,183.12316891523534,180.6479964148563,182.5390167236328,52292200,0.0,0.0
2024-02-23 00:00:00-05:00,183.17269052734747,183.2023913936763,180.42029946099493,180.70742797851562,45119700,0.0,0.0
2024-02-26 00:00:00-05:00,180.43019254491847,180.9450175834942,178.85597124394113,179.3609161376953,40867400,0.0,0.0
2024-02-27 00:00:00-05:00,179.30151026553332,182.09349711935678,177.77679547469845,180.81631469726562,54318900,0.0,0.0
2024-02-28 00:00:00-05:00,180.69748823755316,181.30143093346823,178.34113428414614,179.61831665039062,48953900,0.0,0.0
2024-02-29 00:00:00-05:00,179.4698267249393,180.75691955299587,177.74710108364005,178.95498657226562,136682600,0.0,0.0
2024-03-01 00:00:00-05:00,177.76690051629518,178.73716395290236,175.61845249589473,177.8758087158203,73563100,0.0,0.0
2024-03-04 00:00:00-05:00,174.4006596751229,175.14321147352493,172.06409607852763,173.36109924316406,81510100,0.0,0.0
2024-03-05 00:00:00-05:00,169.0641855800497,170.33147275577412,167.93550746706842,168.4305419921875,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,169.36119643359416,169.53941670485264,167.00482743895031,167.44046020507812,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,167.47015957545335,169.0344703547855,166.81672553933012,167.3216552734375,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,167.32165453074688,171.97497562938204,167.26225281020422,169.0344696044922,76267000,0.0,0.0
2024-03-11 00:00:00-04:00,171.2225546353428,172.6482565736913,170.34139373001014,171.03443908691406,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,171.43045147590772,172.3017170819102,169.31170429451927,171.50965881347656,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,171.05425482761498,171.4700820663792,169.06420612614593,169.4305419921875,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,171.19286456313577,172.57895536432744,170.34140446890183,171.28196716308594,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,169.47011882986195,170.9057159423828,168.59885322457814,170.9057159423828,121752700,0.0,0.0
2024-03-18 00:00:00-04:00,173.82643054023092,175.94517770513775,171.7967859641753,171.9947967529297,75604200,0.0,0.0
2024-03-19 00:00:00-04:00,172.6086342803731,174.85609525037736,171.31164624406932,174.33135986328125,55215200,0.0,0.0
2024-03-20 00:00:00-04:00,173.97494430389506,176.89564514160156,173.35119593354977,176.89564514160156,53423100,0.0,0.0
2024-03-21 00:00:00-04:00,175.2917526971676,175.72738555690037,169.14341639458797,169.66815185546875,106181300,0.0,0.0
2024-03-22 00:00:00-04:00,170.05428209514795,171.33147983629345,168.37116745936027,170.56912231445312,71160100,0.0,0.0
2024-03-25 00:00:00-04:00,168.87608692531137,170.2324767040703,167.76719930445816,169.15330505371094,54288300,0.0,0.0
2024-03-26 00:00:00-04:00,168.31177163695932,169.71766815187948,167.89594436696248,168.024658203125,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,168.7176879462108,171.87601096065072,168.42066417893392,171.58888244628906,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,170.0443614510728,170.51959037094832,168.81667037520143,169.77703857421875,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,169.48991432845702,169.54931605122675,167.79688969325008,168.3414306640625,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,167.40087579338118,167.65828830624176,166.55931106297376,167.1632537841797,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,167.11376514661308,168.98499523543435,166.9058590852198,167.96522521972656,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,168.59883533803097,170.2126525655396,167.14344787597656,167.14344787597656,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,167.90583031188157,168.69788868535903,167.27218663455102,167.89593505859375,42104800,0.0,0.0
2024-04-08 00:00:00-04:00,167.35138730592178,167.51969724864153,166.56923932419392,166.7771453857422,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,167.02463249925154,168.39093251447707,166.67811742351924,167.98500061035156,42373800,0.0,0.0
2024-04-10 00:00:00-04:00,167.1236748074244,167.41078821247058,165.45045553411236,166.11380004882812,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,166.66822184170525,173.7175238179071,166.49001666248702,173.3016815185547,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,172.52942533467058,176.5887144383463,172.47993396851362,174.79669189453125,101670900,0.0,0.0
2024-04-15 00:00:00-04:00,173.6185038309996,174.8758957155582,170.78690583147454,170.9750213623047,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,170.0443808641566,172.03441446797186,166.59894436401518,167.6979217529297,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,167.9256004082147,168.9552655008738,166.3315887451172,166.3315887451172,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,166.36129252101995,166.96523521407434,164.8959946340493,165.38111877441406,43122900,0.0,0.0
